esd,record_time,soc,pack_voltage (V),charge_current (A),max_cell_voltage (V),min_cell_voltage (V),max_temperature (℃),min_temperature (℃),available_energy (kw),available_capacity (Ah)
900037200,2.02E+13,61.4,346.9,-31.30000,3.626,3.602,36,35,27.99,85.47
900037208,2.02E+13,27.0,325.7,-50.03000,3.412,3.374,33,31,15.95,49.35
900037209,2.02E+13,68.8,349.1,-48.17000,3.654,3.619,37,35,30.58,93.24
900037217,2.02E+13,47.0,338.1,-55.73000,3.536,3.508,33,32,22.95,70.35
900037225,2.02E+13,30.5,328.0,-37.62000,3.427,3.407,35,32,17.17,53.02
900037233,2.02E+13,51.6,341.6,-31.81000,3.573,3.544,33,32,24.56,75.18
900037238,2.02E+13,58.3,345.0,-65.00000,3.603,3.585,33,32,26.90,82.22
900037244,2.02E+13,55.8,342.2,-66.91000,3.588,3.541,32,30,26.03,79.59
900037248,2.02E+13,29.7,328.7,-39.65000,3.444,3.405,33,31,16.89,52.19
900037255,2.02E+13,73.3,351.3,-62.46000,3.673,3.645,33,31,32.16,97.97
900037263,2.02E+13,74.7,353.7,-72.07000,3.697,3.671,36,34,32.64,99.44
900037265,2.02E+13,75.9,352.6,-59.39000,3.699,3.646,34,32,33.06,100.00
900037273,2.02E+13,60.5,343.9,-44.76000,3.602,3.562,34,32,27.67,84.53
900037274,2.02E+13,39.6,333.3,-59.37000,3.482,3.461,35,33,20.36,62.58
900037281,2.02E+13,39.6,332.8,-36.43000,3.475,3.459,35,34,20.36,62.58
900037285,2.02E+13,71.7,351.4,-71.25000,3.669,3.652,35,33,31.59,96.29
900037291,2.02E+13,78.0,355.2,-68.51000,3.717,3.683,38,36,33.80,100.00
900037299,2.02E+13,64.0,346.4,-60.59000,3.621,3.595,34,33,28.90,88.20
900037300,2.02E+13,64.5,347.7,-65.55000,3.639,3.604,38,35,29.07,88.73
900037302,2.02E+13,46.3,338.3,-64.87000,3.535,3.514,33,31,22.70,69.62
900037304,2.02E+13,44.9,335.8,-62.68000,3.516,3.481,37,36,22.21,68.15
900037310,2.02E+13,39.4,333.2,-62.11000,3.489,3.452,34,32,20.29,62.37
900037316,2.02E+13,26.7,325.1,-42.74000,3.403,3.369,33,31,15.84,49.03
900037318,2.02E+13,50.9,338.4,-68.45000,3.545,3.505,37,36,24.31,74.44
900037321,2.02E+13,49.3,337.8,-66.60000,3.530,3.508,37,36,23.75,72.77
900037325,2.02E+13,70.3,350.9,-28.03000,3.665,3.646,32,30,31.10,94.81
900037327,2.02E+13,17.7,320.7,-56.33000,3.354,3.326,34,33,12.70,39.59
900037335,2.02E+13,15.8,319.0,-34.74000,3.336,3.309,34,32,12.03,37.59
900037343,2.02E+13,71.2,350.9,-32.12000,3.664,3.646,38,36,31.42,95.76
900037347,2.02E+13,73.6,351.1,-74.57000,3.678,3.636,34,33,32.26,98.28
900037352,2.02E+13,66.3,347.0,-45.57000,3.635,3.595,34,33,29.70,90.61
900037359,2.02E+13,54.9,343.3,-38.60000,3.598,3.555,34,32,25.71,78.65
900037365,2.02E+13,64.5,347.6,-23.90000,3.630,3.613,35,34,29.07,88.73
900037372,2.02E+13,40.7,334.2,-36.00000,3.495,3.468,37,34,20.74,63.74
900037373,2.02E+13,37.0,333.6,-52.57000,3.491,3.460,32,30,19.45,59.85
900037377,2.02E+13,46.3,337.7,-72.69000,3.537,3.497,33,32,22.70,69.62
900037382,2.02E+13,25.6,327.2,-65.70000,3.423,3.395,38,36,15.46,47.88
900037384,2.02E+13,21.1,322.6,-31.09000,3.378,3.343,36,35,13.88,43.16
900037386,2.02E+13,49.3,339.4,-36.95000,3.547,3.524,35,33,23.75,72.77
900037393,2.02E+13,35.3,330.0,-56.96000,3.458,3.417,36,35,18.85,58.06
900037398,2.02E+13,58.7,343.3,-63.81000,3.597,3.556,33,30,27.04,82.64
900037400,2.02E+13,77.2,354.5,-25.01000,3.720,3.666,36,34,33.52,100.00
900037404,2.02E+13,77.3,354.3,-70.36000,3.714,3.667,37,35,33.55,100.00
900037408,2.02E+13,43.0,336.8,-57.98000,3.526,3.490,37,35,21.55,66.15
900037415,2.02E+13,40.5,334.1,-69.05000,3.489,3.471,34,31,20.67,63.52
900037418,2.02E+13,71.7,352.2,-47.60000,3.678,3.660,37,35,31.59,96.29
900037425,2.02E+13,57.8,342.9,-23.49000,3.590,3.554,35,33,26.73,81.69
900037433,2.02E+13,67.9,349.9,-67.52000,3.657,3.632,35,32,30.27,92.30
900037434,2.02E+13,39.1,332.1,-66.41000,3.469,3.450,34,32,20.19,62.05
900037439,2.02E+13,40.7,333.2,-33.04000,3.481,3.460,35,34,20.74,63.74
900037442,2.02E+13,56.6,343.9,-46.37000,3.607,3.558,37,34,26.31,80.43
900037445,2.02E+13,64.7,346.1,-64.96000,3.627,3.584,38,36,29.14,88.94
900037447,2.02E+13,15.7,320.6,-34.37000,3.352,3.327,33,32,11.99,37.48
900037450,2.02E+13,60.4,343.7,-74.76000,3.598,3.562,36,33,27.64,84.42
900037458,2.02E+13,18.5,321.0,-48.71000,3.353,3.335,32,31,12.97,40.42
900037465,2.02E+13,78.7,356.5,-66.17000,3.739,3.689,33,31,34.00,100.00
900037467,2.02E+13,58.9,343.9,-70.86000,3.592,3.572,36,33,27.11,82.84
900037468,2.02E+13,54.9,343.0,-64.28000,3.596,3.551,32,31,25.71,78.65
900037473,2.02E+13,49.1,337.5,-34.47000,3.536,3.496,36,35,23.68,72.56
900037475,2.02E+13,39.7,332.4,-62.34000,3.481,3.444,34,32,20.39,62.69
900037477,2.02E+13,64.8,347.2,-41.46000,3.635,3.599,35,34,29.18,89.04
900037483,2.02E+13,68.7,349.9,-52.29000,3.666,3.624,33,31,30.54,93.14
900037489,2.02E+13,38.6,334.3,-48.01000,3.503,3.462,37,34,20.01,61.53
900037496,2.02E+13,42.0,333.5,-53.81000,3.488,3.460,35,33,21.20,65.10
900037498,2.02E+13,55.9,342.8,-35.03000,3.596,3.546,36,34,26.06,79.69
900037505,2.02E+13,62.6,346.6,-71.98000,3.631,3.590,35,33,28.41,86.73
900037513,2.02E+13,32.0,329.3,-29.45000,3.441,3.420,36,34,17.70,54.60
900037514,2.02E+13,57.3,343.3,-41.15000,3.587,3.565,37,35,26.55,81.16
900037521,2.02E+13,73.5,351.9,-62.07000,3.677,3.654,32,30,32.22,98.17
900037527,2.02E+13,17.4,320.1,-34.41000,3.348,3.321,36,34,12.59,39.27
900037531,2.02E+13,79.9,356.4,-47.91000,3.737,3.688,34,33,34.00,100.00
900037539,2.02E+13,59.6,345.7,-52.89000,3.620,3.582,37,36,27.36,83.58
900037542,2.02E+13,51.1,341.2,-48.40000,3.564,3.545,32,31,24.38,74.66
900037543,2.02E+13,32.7,328.3,-41.14000,3.427,3.413,36,34,17.95,55.34
900037551,2.02E+13,26.5,325.5,-67.60000,3.400,3.382,33,32,15.77,48.83
900037553,2.02E+13,60.9,346.0,-58.58000,3.626,3.582,32,30,27.81,84.94
900037555,2.02E+13,20.4,324.4,-31.94000,3.392,3.366,36,33,13.64,42.42
900037557,2.02E+13,31.7,330.1,-27.09000,3.459,3.418,36,35,17.59,54.29
900037565,2.02E+13,43.5,335.9,-25.64000,3.512,3.486,37,35,21.73,66.68
900037567,2.02E+13,18.7,323.3,-42.14000,3.383,3.353,34,33,13.04,40.64
900037575,2.02E+13,64.6,347.7,-29.10000,3.641,3.602,34,33,29.11,88.83
900037576,2.02E+13,49.5,339.7,-67.19000,3.561,3.515,38,36,23.82,72.97
900037584,2.02E+13,77.3,353.5,-58.91000,3.699,3.667,38,35,33.55,100.00
900037585,2.02E+13,77.9,355.5,-54.45000,3.718,3.688,37,36,33.77,100.00
900037588,2.02E+13,19.8,321.2,-74.86000,3.357,3.335,37,36,13.43,41.79
900037594,2.02E+13,20.4,322.4,-30.06000,3.375,3.342,35,32,13.64,42.42
900037602,2.02E+13,23.1,323.3,-70.57000,3.378,3.357,38,36,14.59,45.26
900037607,2.02E+13,65.2,347.7,-51.92000,3.634,3.610,36,34,29.32,89.46
900037612,2.02E+13,72.9,350.8,-73.48000,3.677,3.632,35,33,32.02,97.55
900037616,2.02E+13,46.6,336.9,-36.10000,3.522,3.497,32,30,22.81,69.93
900037620,2.02E+13,67.6,349.4,-49.60000,3.656,3.623,36,35,30.16,91.98
900037625,2.02E+13,43.9,337.4,-60.40000,3.527,3.502,34,32,21.86,67.09
900037630,2.02E+13,56.3,342.9,-62.64000,3.580,3.563,36,35,26.20,80.12
900037638,2.02E+13,36.7,330.9,-36.20000,3.463,3.430,33,32,19.34,59.54
900037646,2.02E+13,49.8,338.4,-70.47000,3.534,3.517,37,36,23.93,73.29
900037651,2.02E+13,46.0,336.0,-23.59000,3.509,3.490,32,31,22.60,69.30
900037655,2.02E+13,51.7,340.4,-23.84000,3.569,3.523,35,33,24.59,75.28
900037658,2.02E+13,66.9,347.1,-72.89000,3.641,3.590,38,35,29.91,91.25
900037663,2.02E+13,78.6,355.2,-57.81000,3.715,3.685,33,32,34.00,100.00
900037666,2.02E+13,35.9,331.2,-40.27000,3.460,3.439,37,36,19.06,58.70
900037667,2.02E+13,23.7,323.4,-54.10000,3.386,3.351,34,33,14.79,45.89
900037675,2.02E+13,16.7,320.7,-23.81000,3.358,3.322,38,35,12.34,38.53
900037677,2.02E+13,74.4,352.6,-68.73000,3.700,3.645,34,33,32.54,99.12
900037679,2.02E+13,67.1,348.9,-25.45000,3.652,3.617,34,32,29.98,91.45
900037683,2.02E+13,17.6,322.9,-48.28000,3.372,3.355,36,35,12.66,39.48
900037689,2.02E+13,48.6,339.7,-48.74000,3.547,3.530,35,33,23.51,72.03
900037693,2.02E+13,21.7,324.1,-53.32000,3.389,3.362,36,34,14.09,43.78
900037700,2.02E+13,32.3,330.4,-34.67000,3.460,3.422,34,32,17.80,54.91
900037704,2.02E+13,61.5,346.0,-59.12000,3.617,3.592,34,32,28.02,85.58
900037705,2.02E+13,24.8,326.5,-55.87000,3.417,3.386,38,36,15.18,47.04
900037713,2.02E+13,79.6,355.5,-70.89000,3.723,3.683,34,32,34.00,100.00
900037715,2.02E+13,19.7,321.5,-63.81000,3.358,3.339,33,32,13.39,41.69
900037719,2.02E+13,64.8,348.8,-42.79000,3.658,3.608,32,31,29.18,89.04
900037725,2.02E+13,55.3,341.9,-65.68000,3.581,3.541,34,32,25.85,79.06
900037730,2.02E+13,77.2,352.8,-23.93000,3.692,3.659,32,30,33.52,100.00
900037735,2.02E+13,55.6,342.0,-39.49000,3.584,3.541,35,34,25.96,79.38
900037743,2.02E+13,21.2,322.3,-54.73000,3.371,3.344,38,36,13.92,43.26
900037747,2.02E+13,38.3,333.6,-53.86000,3.482,3.468,35,33,19.90,61.21
900037750,2.02E+13,73.3,351.9,-56.33000,3.691,3.640,34,32,32.16,97.97
900037751,2.02E+13,54.2,342.2,-39.69000,3.579,3.550,34,33,25.47,77.91
900037755,2.02E+13,47.0,337.7,-55.23000,3.535,3.500,35,33,22.95,70.35
900037759,2.02E+13,33.3,330.2,-41.17000,3.449,3.429,33,31,18.15,55.96
900037767,2.02E+13,35.7,330.0,-26.25000,3.458,3.416,38,36,19.00,58.49
900037774,2.02E+13,18.8,320.8,-65.08000,3.359,3.325,34,32,13.08,40.74
900037777,2.02E+13,65.2,347.1,-33.69000,3.626,3.605,34,31,29.32,89.46
900037778,2.02E+13,41.8,334.3,-35.06000,3.494,3.471,36,35,21.13,64.89
900037780,2.02E+13,71.1,349.9,-73.12000,3.657,3.632,32,31,31.38,95.66
900037784,2.02E+13,65.0,347.9,-24.89000,3.636,3.613,33,32,29.25,89.25
900037789,2.02E+13,21.2,322.7,-26.12000,3.370,3.352,33,31,13.92,43.26
900037797,2.02E+13,67.9,348.9,-72.32000,3.654,3.616,38,36,30.27,92.30
900037803,2.02E+13,58.3,344.8,-60.00000,3.603,3.581,37,36,26.90,82.22
900037810,2.02E+13,61.1,343.9,-53.12000,3.607,3.557,34,33,27.88,85.16
900037815,2.02E+13,33.1,331.2,-70.86000,3.463,3.437,33,31,18.09,55.76
900037823,2.02E+13,68.0,350.6,-66.27000,3.676,3.628,36,34,30.30,92.40
900037830,2.02E+13,28.6,327.0,-28.43000,3.425,3.387,34,32,16.51,51.03
900037838,2.02E+13,15.0,320.3,-39.02000,3.343,3.330,34,33,11.75,36.75
900037843,2.02E+13,28.5,326.1,-54.83000,3.414,3.379,34,31,16.48,50.92
900037844,2.02E+13,43.2,335.5,-61.73000,3.507,3.482,38,36,21.62,66.36
900037846,2.02E+13,34.6,329.5,-26.67000,3.439,3.425,38,36,18.61,57.33
900037848,2.02E+13,78.5,353.9,-43.30000,3.707,3.665,36,34,33.97,100.00
900037849,2.02E+13,60.8,343.9,-49.07000,3.602,3.563,35,33,27.78,84.84
900037852,2.02E+13,15.9,319.8,-45.35000,3.339,3.323,36,34,12.06,37.70
900037857,2.02E+13,71.9,350.1,-63.66000,3.663,3.630,34,32,31.66,96.50
900037864,2.02E+13,19.1,323.3,-27.34000,3.374,3.361,36,34,13.19,41.06
900037870,2.02E+13,65.4,347.7,-56.26000,3.641,3.602,36,35,29.39,89.67
900037871,2.02E+13,16.1,320.5,-24.17000,3.355,3.321,33,31,12.13,37.91
900037879,2.02E+13,75.6,352.8,-25.03000,3.695,3.655,37,35,32.96,100.00
900037882,2.02E+13,48.2,338.1,-74.85000,3.543,3.500,32,30,23.37,71.61
900037890,2.02E+13,58.9,343.3,-47.19000,3.598,3.553,37,35,27.11,82.84
900037891,2.02E+13,17.9,321.9,-63.63000,3.365,3.342,32,30,12.76,39.80
900037894,2.02E+13,40.6,335.2,-65.89000,3.512,3.471,33,30,20.71,63.63
900037897,2.02E+13,54.3,341.5,-47.84000,3.567,3.548,35,34,25.50,78.02
900037904,2.02E+13,27.1,326.2,-61.30000,3.410,3.385,33,30,15.98,49.45
900037908,2.02E+13,17.7,321.5,-66.42000,3.366,3.333,35,33,12.70,39.59
900037915,2.02E+13,15.4,320.9,-69.09000,3.353,3.332,37,35,11.89,37.17
900037918,2.02E+13,55.2,343.0,-27.76000,3.592,3.553,33,32,25.82,78.96
900037923,2.02E+13,39.0,332.1,-22.89000,3.474,3.445,33,31,20.15,61.95
900037926,2.02E+13,28.6,326.7,-42.70000,3.412,3.394,37,35,16.51,51.03
900037931,2.02E+13,41.1,333.0,-38.66000,3.476,3.461,36,34,20.88,64.16
900037939,2.02E+13,43.1,334.8,-64.19000,3.504,3.470,37,35,21.59,66.25
900037940,2.02E+13,25.3,325.5,-41.16000,3.398,3.384,34,32,15.36,47.56
900037947,2.02E+13,33.1,328.8,-51.29000,3.446,3.404,33,32,18.09,55.76
900037955,2.02E+13,31.5,330.3,-47.85000,3.455,3.427,33,31,17.52,54.08
900037957,2.02E+13,29.6,327.0,-53.33000,3.414,3.399,34,32,16.86,52.08
900037958,2.02E+13,63.1,347.9,-41.09000,3.647,3.601,38,36,28.59,87.26
900037964,2.02E+13,23.2,325.1,-59.96000,3.394,3.380,34,32,14.62,45.36
900037966,2.02E+13,42.4,335.5,-43.32000,3.509,3.481,32,30,21.34,65.52
900037974,2.02E+13,42.4,334.4,-35.37000,3.500,3.466,33,31,21.34,65.52
900037982,2.02E+13,43.6,337.0,-31.40000,3.518,3.502,33,31,21.76,66.78
900037985,2.02E+13,18.4,323.3,-71.60000,3.376,3.359,37,35,12.94,40.32
900037991,2.02E+13,48.9,337.9,-31.42000,3.531,3.508,35,34,23.61,72.34
900037996,2.02E+13,32.0,329.0,-66.73000,3.441,3.413,36,34,17.70,54.60
900037999,2.02E+13,24.0,325.0,-32.83000,3.400,3.370,35,32,14.90,46.20
900038006,2.02E+13,52.1,341.2,-27.19000,3.570,3.537,35,33,24.73,75.71
900038008,2.02E+13,78.5,355.9,-28.01000,3.735,3.679,35,33,33.97,100.00
900038010,2.02E+13,64.6,346.0,-56.84000,3.615,3.594,32,31,29.11,88.83
900038013,2.02E+13,47.8,338.1,-63.56000,3.532,3.511,37,35,23.23,71.19
900038020,2.02E+13,31.6,329.0,-55.81000,3.446,3.408,34,32,17.56,54.18
900038026,2.02E+13,51.4,340.5,-46.20000,3.559,3.535,35,33,24.49,74.97
900038027,2.02E+13,68.0,347.8,-40.76000,3.645,3.600,38,36,30.30,92.40
900038030,2.02E+13,24.1,325.6,-73.74000,3.403,3.381,37,36,14.94,46.31
900038034,2.02E+13,53.4,341.4,-35.49000,3.566,3.547,36,34,25.19,77.07
900038041,2.02E+13,64.6,348.2,-26.43000,3.650,3.605,35,33,29.11,88.83
900038045,2.02E+13,54.8,340.9,-23.31000,3.566,3.535,36,34,25.68,78.54
900038047,2.02E+13,28.8,328.9,-60.10000,3.444,3.408,34,33,16.58,51.24
900038054,2.02E+13,15.2,320.8,-37.36000,3.358,3.326,38,36,11.82,36.96
900038059,2.02E+13,74.5,354.0,-60.54000,3.702,3.673,38,37,32.58,99.23
900038063,2.02E+13,38.9,333.7,-36.77000,3.495,3.458,35,34,20.11,61.84
900038069,2.02E+13,35.1,332.2,-54.42000,3.469,3.452,34,32,18.79,57.86
900038074,2.02E+13,46.5,336.5,-61.95000,3.523,3.488,37,36,22.77,69.83
900038078,2.02E+13,53.6,339.9,-57.88000,3.564,3.517,32,30,25.26,77.28
900038081,2.02E+13,17.5,321.1,-44.38000,3.357,3.333,36,34,12.62,39.38
900038086,2.02E+13,47.6,336.8,-33.78000,3.521,3.495,38,37,23.16,70.98
900038089,2.02E+13,15.4,320.7,-69.57000,3.353,3.329,34,32,11.89,37.17
900038097,2.02E+13,76.8,354.9,-36.21000,3.707,3.687,34,32,33.38,100.00
900038103,2.02E+13,68.3,348.7,-41.46000,3.654,3.612,32,31,30.40,92.72
900038110,2.02E+13,76.3,352.8,-27.59000,3.689,3.662,35,33,33.20,100.00
900038115,2.02E+13,56.0,341.1,-26.21000,3.573,3.533,34,32,26.10,79.80
900038116,2.02E+13,69.7,349.4,-57.20000,3.658,3.621,35,33,30.89,94.19
900038117,2.02E+13,15.2,318.6,-44.33000,3.326,3.311,33,32,11.82,36.96
900038118,2.02E+13,32.8,328.3,-59.83000,3.441,3.399,35,33,17.98,55.44
900038120,2.02E+13,55.0,343.4,-55.72000,3.591,3.562,32,31,25.75,78.75
900038126,2.02E+13,60.1,343.8,-30.76000,3.604,3.558,34,32,27.54,84.11
900038128,2.02E+13,20.3,324.0,-55.45000,3.389,3.362,33,31,13.61,42.31
900038130,2.02E+13,21.9,324.2,-66.16000,3.389,3.366,33,31,14.16,44.00
900038136,2.02E+13,39.9,334.3,-51.33000,3.502,3.462,34,31,20.46,62.90
900038144,2.02E+13,17.0,321.8,-22.96000,3.360,3.344,33,31,12.45,38.85
900038152,2.02E+13,50.1,338.5,-58.28000,3.540,3.513,37,36,24.04,73.61
900038159,2.02E+13,72.7,351.4,-54.95000,3.672,3.648,37,35,31.95,97.34
900038163,2.02E+13,49.5,338.9,-61.41000,3.553,3.507,37,35,23.82,72.97
900038166,2.02E+13,52.9,342.3,-57.81000,3.585,3.547,32,31,25.01,76.55
900038173,2.02E+13,21.5,324.7,-30.50000,3.399,3.366,36,35,14.02,43.58
900038175,2.02E+13,62.4,346.5,-61.48000,3.620,3.599,32,31,28.34,86.52
900038181,2.02E+13,24.0,323.6,-28.32000,3.389,3.353,35,33,14.90,46.20
900038188,2.02E+13,15.6,321.6,-58.38000,3.363,3.336,32,30,11.96,37.38
900038189,2.02E+13,17.5,321.3,-69.53000,3.353,3.341,35,32,12.62,39.38
900038195,2.02E+13,21.2,324.8,-64.85000,3.392,3.375,33,31,13.92,43.26
900038198,2.02E+13,37.9,331.9,-59.33000,3.466,3.448,35,33,19.77,60.80
900038200,2.02E+13,67.8,348.7,-64.55000,3.648,3.616,34,32,30.23,92.19
900038202,2.02E+13,46.9,338.7,-26.11000,3.551,3.506,35,33,22.91,70.25
900038204,2.02E+13,62.2,346.2,-40.29000,3.615,3.598,35,33,28.27,86.31
900038209,2.02E+13,74.8,354.0,-59.60000,3.701,3.673,34,32,32.68,99.54
900038215,2.02E+13,38.1,331.3,-61.28000,3.468,3.434,32,30,19.84,61.01
900038220,2.02E+13,16.8,322.4,-41.20000,3.375,3.341,37,36,12.38,38.64
900038224,2.02E+13,39.5,332.0,-67.39000,3.469,3.448,36,34,20.32,62.48
900038231,2.02E+13,65.2,347.1,-66.29000,3.627,3.605,33,30,29.32,89.46
900038232,2.02E+13,45.4,337.9,-35.27000,3.532,3.508,36,35,22.39,68.67
900038239,2.02E+13,22.0,325.2,-39.14000,3.395,3.381,32,31,14.20,44.10
900038245,2.02E+13,19.6,321.8,-44.53000,3.366,3.339,33,31,13.36,41.58
900038248,2.02E+13,76.5,353.0,-45.23000,3.704,3.650,34,33,33.27,100.00
900038249,2.02E+13,45.2,337.4,-58.15000,3.536,3.493,32,31,22.32,68.46
900038254,2.02E+13,47.8,338.8,-27.35000,3.538,3.521,32,30,23.23,71.19
900038258,2.02E+13,29.8,329.6,-37.07000,3.453,3.413,35,34,16.93,52.29
900038262,2.02E+13,38.7,332.6,-70.46000,3.486,3.444,33,31,20.05,61.64
900038263,2.02E+13,74.1,353.5,-47.93000,3.708,3.657,35,33,32.43,98.80
900038268,2.02E+13,25.7,325.2,-62.20000,3.407,3.367,35,34,15.49,47.98
900038269,2.02E+13,72.3,351.1,-63.23000,3.671,3.644,37,36,31.80,96.92
900038270,2.02E+13,25.8,327.2,-46.36000,3.425,3.392,36,33,15.53,48.09
900038278,2.02E+13,70.4,349.1,-73.28000,3.651,3.622,37,35,31.14,94.92
900038281,2.02E+13,48.4,339.2,-51.89000,3.549,3.517,33,32,23.44,71.82
900038287,2.02E+13,48.5,337.2,-28.16000,3.535,3.490,33,32,23.47,71.93
900038289,2.02E+13,27.5,325.6,-41.27000,3.412,3.372,38,36,16.12,49.88
900038293,2.02E+13,77.2,354.5,-24.39000,3.703,3.682,35,33,33.52,100.00
900038300,2.02E+13,33.6,329.4,-45.49000,3.448,3.415,35,33,18.26,56.28
900038306,2.02E+13,47.4,338.3,-37.14000,3.535,3.513,34,33,23.09,70.77
900038309,2.02E+13,50.7,340.7,-30.44000,3.570,3.528,34,32,24.25,74.24
900038312,2.02E+13,43.9,335.8,-43.39000,3.518,3.478,35,33,21.86,67.09
900038314,2.02E+13,52.7,341.8,-45.29000,3.572,3.548,37,36,24.95,76.34
900038322,2.02E+13,79.9,356.8,-62.90000,3.726,3.707,37,35,34.00,100.00
900038327,2.02E+13,47.0,338.3,-66.54000,3.538,3.511,35,33,22.95,70.35
900038330,2.02E+13,71.3,351.3,-22.83000,3.668,3.650,34,33,31.45,95.86
900038338,2.02E+13,32.5,329.8,-61.74000,3.448,3.422,32,30,17.88,55.12
900038341,2.02E+13,64.4,347.9,-65.00000,3.648,3.600,38,37,29.04,88.62
900038345,2.02E+13,77.7,355.8,-32.48000,3.723,3.689,33,32,33.70,100.00
900038348,2.02E+13,73.6,351.2,-25.37000,3.686,3.631,37,35,32.26,98.28
900038356,2.02E+13,65.4,347.2,-23.48000,3.636,3.598,34,32,29.39,89.67
900038359,2.02E+13,25.5,325.7,-59.13000,3.399,3.386,32,30,15.42,47.78
900038367,2.02E+13,50.6,339.8,-74.76000,3.560,3.519,34,33,24.21,74.13
900038373,2.02E+13,72.0,351.6,-51.07000,3.679,3.646,35,33,31.70,96.60
900038379,2.02E+13,63.8,348.3,-54.12000,3.641,3.615,38,36,28.83,87.99
900038382,2.02E+13,58.4,345.2,-49.54000,3.613,3.578,35,34,26.94,82.32
900038384,2.02E+13,31.1,327.8,-70.07000,3.434,3.394,33,31,17.38,53.66
900038392,2.02E+13,70.2,349.4,-33.67000,3.664,3.615,34,33,31.07,94.71
900038400,2.02E+13,24.6,325.6,-66.39000,3.404,3.379,36,34,15.11,46.83
900038401,2.02E+13,76.6,354.3,-31.83000,3.713,3.668,33,31,33.31,100.00
900038407,2.02E+13,45.4,335.8,-24.18000,3.521,3.475,36,35,22.39,68.67
900038413,2.02E+13,56.8,344.2,-69.43000,3.605,3.567,35,34,26.38,80.64
900038418,2.02E+13,46.1,336.2,-24.58000,3.520,3.483,38,36,22.63,69.41
900038423,2.02E+13,62.3,345.8,-54.91000,3.618,3.586,36,34,28.30,86.42
900038429,2.02E+13,19.1,321.9,-70.24000,3.366,3.340,36,34,13.19,41.06
900038433,2.02E+13,43.5,334.5,-68.60000,3.497,3.471,37,36,21.73,66.68
900038438,2.02E+13,48.5,338.3,-55.31000,3.546,3.502,34,33,23.47,71.93
900038441,2.02E+13,79.9,356.9,-71.02000,3.733,3.703,33,31,34.00,100.00
900038444,2.02E+13,65.7,348.7,-34.77000,3.657,3.608,38,36,29.50,89.98
900038447,2.02E+13,38.5,331.6,-49.11000,3.461,3.447,34,33,19.98,61.43
900038453,2.02E+13,40.4,333.6,-54.85000,3.483,3.467,33,31,20.64,63.42
900038459,2.02E+13,42.5,335.2,-72.07000,3.507,3.476,33,31,21.38,65.62
900038462,2.02E+13,74.2,353.6,-23.79000,3.708,3.658,32,30,32.47,98.91
900038468,2.02E+13,29.3,327.8,-72.22000,3.421,3.408,34,33,16.75,51.77
900038471,2.02E+13,61.8,344.9,-46.74000,3.609,3.576,37,36,28.13,85.89
900038477,2.02E+13,72.0,351.4,-53.76000,3.678,3.642,33,31,31.70,96.60
900038482,2.02E+13,45.9,335.6,-55.41000,3.509,3.483,38,35,22.56,69.19
900038490,2.02E+13,56.1,342.5,-68.92000,3.586,3.549,33,31,26.13,79.91
900038494,2.02E+13,30.3,328.0,-50.99000,3.427,3.407,32,30,17.11,52.81
900038497,2.02E+13,17.7,321.7,-34.87000,3.358,3.344,33,31,12.70,39.59
900038505,2.02E+13,61.5,346.4,-55.62000,3.623,3.593,32,30,28.02,85.58
900038506,2.02E+13,37.6,332.3,-68.83000,3.476,3.446,33,32,19.66,60.48
900038510,2.02E+13,38.0,333.6,-45.10000,3.488,3.461,32,30,19.80,60.90
900038516,2.02E+13,68.8,350.3,-44.29000,3.659,3.639,34,32,30.58,93.24
900038522,2.02E+13,37.0,331.3,-31.17000,3.469,3.432,36,35,19.45,59.85
900038526,2.02E+13,16.0,319.4,-60.18000,3.344,3.310,35,33,12.10,37.80
900038530,2.02E+13,30.4,328.6,-52.94000,3.430,3.416,37,36,17.14,52.92
900038538,2.02E+13,40.0,333.3,-35.45000,3.484,3.460,34,32,20.50,63.00
900038545,2.02E+13,57.6,344.2,-42.91000,3.607,3.563,33,31,26.66,81.48
900038550,2.02E+13,28.2,328.7,-36.72000,3.431,3.417,36,35,16.37,50.61
900038554,2.02E+13,67.9,347.7,-71.39000,3.645,3.599,36,35,30.27,92.30
900038557,2.02E+13,67.3,349.3,-56.42000,3.650,3.627,37,35,30.05,91.67
900038565,2.02E+13,44.1,335.5,-60.00000,3.508,3.482,36,34,21.93,67.31
900038573,2.02E+13,28.6,326.1,-62.64000,3.404,3.390,35,34,16.51,51.03
900038580,2.02E+13,68.0,348.5,-59.56000,3.648,3.613,35,33,30.30,92.40
900038584,2.02E+13,60.0,344.6,-72.14000,3.605,3.574,33,32,27.50,84.00
900038586,2.02E+13,19.9,323.6,-28.56000,3.386,3.356,37,35,13.46,41.89
900038593,2.02E+13,19.3,322.4,-55.49000,3.367,3.350,33,32,13.25,41.27
900038594,2.02E+13,30.6,328.4,-44.38000,3.439,3.402,34,34,17.21,53.13
900038601,2.02E+13,47.3,338.1,-37.42000,3.538,3.506,35,33,23.05,70.66
900038605,2.02E+13,36.0,331.1,-39.37000,3.466,3.432,38,36,19.10,58.80
900038606,2.02E+13,20.8,321.8,-64.95000,3.370,3.334,36,33,13.78,42.84
900038609,2.02E+13,29.1,327.1,-35.72000,3.416,3.399,34,32,16.69,51.56
900038611,2.02E+13,16.3,321.1,-39.97000,3.351,3.338,37,35,12.21,38.12
